¬í	EMG	EMG ¿n¤À
21.114	-0.00732422	0.0106689
21.116	0.0244141	0.0106445
21.118	-0.0134277	0.0104919
21.12	-0.00427246	0.0104248
21.122	0.0201416	0.010553
21.124	-0.00549316	0.0105652
21.126	0.0115967	0.0106812
21.128	-0.00244141	0.0106384
21.13	-0.0128174	0.0106812
21.132	0.000610352	0.010675
21.134	0.0488281	0.0110901
21.136	0.00549316	0.0110352
21.138	-0.0109863	0.0111084
21.14	0.00366211	0.010968
21.142	0.0274658	0.0110168
21.144	0.0213623	0.0109436
21.146	-0.0372314	0.0112854
21.148	0.0012207	0.0111938
21.15	-0.00427246	0.0111877
21.152	0.00793457	0.0112488
21.154	-0.0317383	0.0115479
21.156	0.0152588	0.0115234
21.158	-0.0512695	0.0120239
21.16	0.00610352	0.0120483
21.162	-0.00183105	0.01203
21.164	0.00183105	0.0119385
21.166	-0.00183105	0.0118103
21.168	0.0231934	0.0118774
21.17	-0.0445557	0.0122864
21.172	0.0354004	0.012439
21.174	-0.0219727	0.0125732
21.176	0.0482178	0.0129456
21.178	0.010376	0.0128906
21.18	-0.0457764	0.0132629
21.182	0.0311279	0.0133423
21.184	0.0567627	0.0138489
21.186	-0.00793457	0.0138611
21.188	0.0323486	0.0141357
21.19	0.0604248	0.0146912
21.192	0.0567627	0.0151917
21.194	-0.0158691	0.0153076
21.196	-0.032959	0.0156372
21.198	0.00915527	0.0156799
21.2	-0.0915527	0.0163452
21.202	-0.0128174	0.0164063
21.204	0.00854492	0.0164917
21.206	-0.00488281	0.0164795
21.208	0.00854492	0.0165527
21.21	-0.0012207	0.0165039
21.212	0.109253	0.0175354
21.214	0.0701904	0.0179565
21.216	-0.0378418	0.0183289
21.218	-0.00488281	0.0182434
21.22	0.00915527	0.0182556
21.222	0.00183105	0.0180176
21.224	-0.131226	0.0192932
21.226	-0.102539	0.0202881
21.228	-0.0384521	0.0205383
21.23	-0.0708008	0.0212219
21.232	0.0305176	0.0212891
21.234	-0.020752	0.0214355
21.236	-0.00732422	0.0212585
21.238	0.0274658	0.0214233
21.24	0.0469971	0.0218323
21.242	0.0244141	0.021991
21.244	0.0421143	0.0223206
21.246	0.10437	0.0233032
21.248	-0.0366211	0.0235657
21.25	-0.0268555	0.023645
21.252	0.196533	0.0255615
21.254	-0.117188	0.0266907
21.256	-0.119019	0.0278015
21.258	-0.143433	0.0290894
21.26	-0.0970459	0.0299377
21.262	-0.0360107	0.0301086
21.264	-0.143433	0.0311584
21.266	-0.0878906	0.0320374
21.268	-0.0640869	0.0326355
21.27	-0.0701904	0.0330811
21.272	0.0689697	0.0337463
21.274	0.217896	0.0357849
21.276	0.0634766	0.0361267
21.278	0.0244141	0.0360535
21.28	-0.0561523	0.0365906
21.282	0.000610352	0.0364807
21.284	-0.0134277	0.0365845
21.286	0.0769043	0.0371399
21.288	-0.0323486	0.0373657
21.29	-0.189819	0.0390137
21.292	0.0915527	0.0397522
21.294	-0.0671387	0.0403931
21.296	-0.012207	0.040448
21.298	-0.12085	0.0415894
21.3	0.00183105	0.0415955
21.302	-0.0897217	0.0424927
21.304	-0.186157	0.0441833
21.306	-0.20813	0.046106
21.308	-0.17334	0.0478271
21.31	-0.0683594	0.0483765
21.312	0.267334	0.0509033
21.314	-0.164185	0.0524719
21.316	-0.262451	0.0548523
21.318	0.119019	0.0559082
21.32	0.376587	0.0596313
21.322	-0.0238037	0.059668
21.324	-0.118408	0.0607971
21.326	-0.196533	0.0626465
21.328	-0.137329	0.0639954
21.33	-0.0616455	0.0644836
21.332	0.0860596	0.0653381
21.334	-0.105591	0.0659058
21.336	-0.19043	0.0677551
21.338	-0.0604248	0.0682495
21.34	0.131226	0.0695251
21.342	0.331421	0.0725647
21.344	0.0195313	0.0725464
21.346	-0.00183105	0.0721924
21.348	-0.144653	0.0736267
21.35	-0.00488281	0.0736328
21.352	0.15686	0.0751221
21.354	-0.36438	0.0784485
21.356	-0.261841	0.0809143
21.358	0.0915527	0.0813171
21.36	-0.000610352	0.0812622
21.362	-0.255127	0.0837952
21.364	0.0665283	0.0844421
21.366	0.00488281	0.0844727
21.368	0.237427	0.086615
21.37	-0.0842285	0.0870117
21.372	-0.0323486	0.0869812
21.374	0.322266	0.0899841
21.376	-0.15564	0.0910583
21.378	0.0592041	0.0915466
21.38	0.280151	0.0938904
21.382	-0.115967	0.0947388
21.384	-0.259399	0.0967651
21.386	-0.0653076	0.0973389
21.388	0.214233	0.0991577
21.39	-0.292358	0.101477
21.392	-0.218506	0.103094
21.394	-0.316772	0.106104
21.396	-0.0445557	0.106219
21.398	-0.101318	0.107141
21.4	0.0756836	0.106982
21.402	-0.109253	0.107947
21.404	0.153809	0.109399
21.406	0.0848389	0.110199
21.408	-0.0244141	0.110358
21.41	-0.00366211	0.110382
21.412	0.196533	0.111255
21.414	-0.0250244	0.110803
21.416	0.0634766	0.11106
21.418	0.227661	0.113287
21.42	0.0183105	0.113379
21.422	-0.0909424	0.11427
21.424	-0.0152588	0.11311
21.426	-0.0872803	0.112958
21.428	0.0665283	0.113239
21.43	-0.0897217	0.113428
21.432	-0.149536	0.114618
21.434	-0.153809	0.115948
21.436	0.0445557	0.116321
21.438	-0.0134277	0.11618
21.44	-0.0933838	0.116644
21.442	0.0537109	0.116937
21.444	0.0738525	0.117255
21.446	-0.0866699	0.117078
21.448	0.0817871	0.117529
21.45	0.119019	0.118451
21.452	-0.0115967	0.116602
21.454	0.00366211	0.115466
21.456	0.0238037	0.114514
21.458	0.0897217	0.113977
21.46	0.055542	0.113562
21.462	-0.0213623	0.113416
21.464	-0.0689697	0.112671
21.466	-0.00854492	0.111877
21.468	-0.0262451	0.111499
21.47	-0.0720215	0.111517
21.472	-0.0170898	0.110999
21.474	-0.117188	0.109991
21.476	0.113525	0.110492
21.478	0.102539	0.111273
21.48	0.100708	0.111719
21.482	0.0897217	0.11261
21.484	0.0219727	0.112695
21.486	0.153198	0.113458
21.488	-0.0518799	0.113654
21.49	-0.045166	0.112207
21.492	-0.0616455	0.111908
21.494	0.0714111	0.111951
21.496	0.0262451	0.112091
21.498	-0.032959	0.111212
21.5	-0.238647	0.11358
21.502	-0.15564	0.11424
21.504	0.0793457	0.113171
21.506	-0.0512695	0.111603
21.508	-0.0140381	0.11001
21.51	-0.057373	0.1099
21.512	-0.0866699	0.108093
21.514	0.0390625	0.106842
21.516	0.088501	0.105103
21.518	0.0305176	0.104218
21.52	0.0708008	0.10116
21.522	-0.108643	0.102008
21.524	0.0219727	0.101044
21.526	0.269165	0.10177
21.528	-0.130005	0.101697
21.53	-0.155029	0.102631
21.532	0.0262451	0.102032
21.534	0.137939	0.102356
21.536	-0.0170898	0.100623
21.538	-0.109863	0.101117
21.54	0.0976563	0.100781
21.542	-0.0537109	0.0980042
21.544	-0.267334	0.100482
21.546	0.0500488	0.100964
21.548	0.0286865	0.0998047
21.55	-0.0805664	0.100562
21.552	-0.102539	0.100018
21.554	-0.00915527	0.0964661
21.556	-0.00793457	0.093927
21.558	0.141602	0.0944275
21.56	0.109253	0.0955139
21.562	-0.0506592	0.0934692
21.564	0.0164795	0.0929687
21.566	0.117798	0.0940979
21.568	0.235596	0.0940796
21.57	-0.107422	0.0943115
21.572	0.067749	0.0946655
21.574	0.119629	0.0926392
21.576	-0.067749	0.0917603
21.578	-0.124512	0.0924133
21.58	-0.0317383	0.0899292
21.582	0.0708008	0.0894775
21.584	-0.188599	0.0887695
21.586	-0.0366211	0.0884827
21.588	-0.0927734	0.0872681
21.59	0.0708008	0.0850525
21.592	0.136719	0.0842346
21.594	0.065918	0.0817261
21.596	-0.128174	0.0825623
21.598	0.03479	0.081897
21.6	0.115967	0.0822998
21.602	0.0793457	0.0820007
21.604	-0.0402832	0.0808655
21.606	0.0408936	0.080426
21.608	-0.0311279	0.0804932
21.61	0.368652	0.0841431
21.612	-0.0775146	0.0829529
21.614	-0.280151	0.0855042
21.616	0.10376	0.085907
21.618	0.0915527	0.0845459
21.62	-0.0793457	0.0851563
21.622	-0.055542	0.0848022
21.624	-0.237427	0.0870239
21.626	0.0726318	0.0868774
21.628	0.183716	0.0880493
21.63	-0.0805664	0.0879578
21.632	0.253906	0.0890015
21.634	-0.0341797	0.0878052
21.636	-0.245972	0.0898193
21.638	0.00671387	0.0897522
21.64	0.24231	0.0912415
21.642	-0.00671387	0.0907715
21.644	-0.380859	0.0938416
21.646	-0.15564	0.0945312
21.648	0.136719	0.0950806
21.65	0.211792	0.0960083
21.652	0.000610352	0.0958984
21.654	-0.270386	0.0985657
21.656	0.0408936	0.0987366
21.658	0.236816	0.100208
21.66	-0.217285	0.101825
21.662	-0.0292969	0.101904
21.664	0.157471	0.102789
21.666	-0.00915527	0.102795
21.668	-0.274048	0.105273
21.67	-0.102539	0.105579
21.672	0.0286865	0.105695
21.674	0.0219727	0.104742
21.676	-0.0549316	0.104156
21.678	0.0299072	0.10343
21.68	0.0909424	0.103333
21.682	0.00732422	0.102509
21.684	-0.234375	0.104633
21.686	0.0720215	0.103821
21.688	0.152588	0.104828
21.69	0.164795	0.106024
21.692	-0.142212	0.10683
21.694	-0.0695801	0.106812
21.696	-0.0927734	0.107477
21.698	0.148926	0.108636
21.7	0.0170898	0.106421
21.702	0.205078	0.106915
21.704	-0.010376	0.106226
21.706	-0.180664	0.10752
21.708	-0.144043	0.10882
21.71	0.217896	0.110425
21.712	-0.0469971	0.110028
21.714	-0.106201	0.110699
21.716	-0.022583	0.11004
21.718	0.0311279	0.110046
21.72	-0.0927734	0.110266
21.722	-0.0317383	0.109497
21.724	0.03479	0.109625
21.726	0.0402832	0.107336
21.728	-0.0140381	0.106177
21.73	-0.0109863	0.104736
21.732	-0.0439453	0.104913
21.734	0.123291	0.104767
21.736	-0.0164795	0.104761
21.738	0.0897217	0.104559
21.74	0.0976563	0.104559
21.742	0.115967	0.105182
21.744	0.0366211	0.102875
21.746	0.0146484	0.102521
21.748	-0.03479	0.102582
21.75	0.0476074	0.102252
21.752	0.0622559	0.101849
21.754	-0.130005	0.103058
21.756	-0.0378418	0.103357
21.758	0.0830078	0.102771
21.76	-0.262451	0.104303
21.762	-0.0012207	0.103809
21.764	0.020752	0.103851
21.766	-0.0860596	0.103534
21.768	-0.116577	0.102344
21.77	-0.0341797	0.101611
21.772	0.0610352	0.101544
21.774	0.0158691	0.100507
21.776	-0.0292969	0.100122
21.778	0.0537109	0.0994141
21.78	0.169067	0.100787
21.782	-0.12085	0.101288
21.784	-0.0628662	0.100031
21.786	-0.0115967	0.0997803
21.788	0.0762939	0.0996155
21.79	0.139771	0.100305
21.792	-0.211182	0.10105
21.794	0.136719	0.101758
21.796	-0.0653076	0.101129
21.798	0.0469971	0.101251
21.8	0.165405	0.101746
21.802	-0.088501	0.101837
21.804	0.0415039	0.101849
21.806	-0.189209	0.103333
21.808	0.00793457	0.103101
21.81	0.0445557	0.0998596
21.812	-0.162964	0.100714
21.814	-0.0921631	0.0988342
21.816	0.0146484	0.0979431
21.818	-0.0280762	0.0973083
21.82	-0.0500488	0.0970154
21.822	-0.0756836	0.0972168
21.824	0.0262451	0.095105
21.826	0.0378418	0.0947571
21.828	-0.0262451	0.0931824
21.83	0.0360107	0.0927368
21.832	0.0915527	0.0911133
21.834	0.0195313	0.0909668
21.836	0.108032	0.0895874
21.838	0.00854492	0.0896057
21.84	0.285645	0.0900391
21.842	0.137329	0.0913452
21.844	-0.153198	0.0890686
21.846	0.0524902	0.0880371
21.848	0.0775146	0.0874451
21.85	0.0341797	0.0856689
21.852	-0.145264	0.0871155
21.854	-0.0012207	0.0844238
21.856	-0.0335693	0.0843506
21.858	-0.0738525	0.0827209
21.86	-0.00854492	0.0806335
21.862	-0.0299072	0.0806396
21.864	0.032959	0.0793945
21.866	0.0366211	0.0796692
21.868	-0.0958252	0.077887
21.87	-0.0592041	0.0774536
21.872	0.115356	0.0783203
21.874	-0.0378418	0.078479
21.876	0.0799561	0.0787292
21.878	0.0628662	0.0790588
21.88	-0.0561523	0.0787109
21.882	-0.0427246	0.0790649
21.884	-0.000610352	0.0767273
21.886	0.078125	0.0767883
21.888	-0.102539	0.0762878
21.89	-0.0384521	0.0750244
21.892	0.143433	0.0750366
21.894	-0.189209	0.0762329
21.896	0.165405	0.0769592
21.898	0.109863	0.0765686
21.9	0.19104	0.0783081
21.902	-0.388794	0.0801453
21.904	0.145874	0.0815002
21.906	0.10498	0.0807434
21.908	-0.130615	0.0806091
21.91	-0.20752	0.0805054
21.912	-0.170288	0.0817383
21.914	-0.0469971	0.0811462
21.916	-0.0238037	0.0811584
21.918	0.055542	0.0814026
21.92	0.128784	0.0817627
21.922	-0.03479	0.0817932
21.924	-0.0567627	0.0820129
21.926	0.114746	0.0827576
21.928	0.182495	0.0844421
21.93	-0.0189209	0.0845215
21.932	-0.0567627	0.0846497
21.934	0.109863	0.0845154
21.936	0.0823975	0.0851746
21.938	0.0805664	0.085083
21.94	-0.0634766	0.0847412
21.942	-0.106812	0.0846497
21.944	0.100098	0.0852844
21.946	0.0256348	0.0853943
21.948	-0.0592041	0.0856384
21.95	0.0469971	0.0856323
21.952	-0.105591	0.0860657
21.954	-0.26062	0.0873718
21.956	-0.0445557	0.087439
21.958	0.103149	0.0876404
21.96	0.0738525	0.0857544
21.962	0.0909424	0.0866516
21.964	-0.220337	0.0886475
21.966	0.0524902	0.0883118
21.968	0.0274658	0.0874207
21.97	0.0299072	0.0873779
21.972	0.0183105	0.0869507
21.974	0.281372	0.0896057
21.976	0.12085	0.0905212
21.978	-0.119629	0.0911804
21.98	-0.0610352	0.0901001
21.982	-0.115967	0.0900513
21.984	-0.0219727	0.0896423
21.986	0.0286865	0.0898132
21.988	-0.152588	0.0905762
21.99	-0.281982	0.0919983
21.992	-0.0567627	0.0904541
21.994	0.00793457	0.0891663
21.996	0.0476074	0.0889893
21.998	-0.0549316	0.0890686
22	0.160522	0.0890198
22.002	-0.0726318	0.0888611
22.004	-0.0128174	0.0885742
22.006	0.0219727	0.0869019
22.008	-0.0354004	0.0871765
22.01	-0.0616455	0.0873474
22.012	-0.065918	0.086377
22.014	0.0109863	0.0855652
22.016	0.107422	0.0864929
22.018	0.117798	0.0873901
22.02	0.0927734	0.0878174
22.022	0.0152588	0.0872131
22.024	0.0463867	0.0874146
22.026	0.0146484	0.0871826
22.028	0.109253	0.0880127
22.03	0.0579834	0.0882324
22.032	-0.0567627	0.0878845
22.034	0.0164795	0.087854
22.036	0.200195	0.0887756
22.038	-0.0170898	0.0888611
22.04	-0.0787354	0.086792
22.042	0.264282	0.0880615
22.044	0.275879	0.0892883
22.046	0.0360107	0.0891235
22.048	-0.222168	0.0905701
22.05	-0.0311279	0.0905396
22.052	0.00549316	0.0891418
22.054	-0.0634766	0.0897644
22.056	-0.122681	0.0906555
22.058	-0.150757	0.0914246
22.06	-0.183716	0.0931763
22.062	-0.0396729	0.0932739
22.064	-0.0726318	0.0936707
22.066	-0.100708	0.0943115
22.068	0.0238037	0.0935913
22.07	0.0744629	0.0937439
22.072	-0.0341797	0.0929321
22.074	0.162354	0.0941772
22.076	-0.101929	0.094397
22.078	0.19104	0.0956787
22.08	0.15625	0.0966797
22.082	-0.0970459	0.0972229
22.084	-0.010376	0.0973206
22.086	-0.00366211	0.0965759
22.088	0.0720215	0.0962708
22.09	-0.0244141	0.0961304
22.092	-0.0634766	0.0953308
22.094	-0.0189209	0.0936279
22.096	-0.0256348	0.0922302
22.098	-0.0280762	0.0914124
22.1	0.0115967	0.0896179
22.102	0.0646973	0.086377
22.104	0.0518799	0.085437
22.106	-0.0158691	0.0845459
22.108	-0.0421143	0.0836609
22.11	-0.0189209	0.0817749
22.112	0.125122	0.0813232
22.114	0.0720215	0.0815735
22.116	0.0933838	0.0822693
22.118	0.117798	0.0828918
22.12	-0.20813	0.0836853
22.122	0.0012207	0.0833496
22.124	0.0653076	0.0834351
22.126	-0.000610352	0.0822937
22.128	-0.00305176	0.0804993
22.13	-0.149536	0.0818054
22.132	0.197144	0.0832092
22.134	-0.0378418	0.082489
22.136	-0.110474	0.0827698
22.138	0.134277	0.0833069
22.14	-0.00427246	0.0827148
22.142	-0.0482178	0.0821289
22.144	0.0811768	0.0819397
22.146	-0.130005	0.0829834
22.148	0.0146484	0.0825378
22.15	0.161133	0.0836792
22.152	-0.22644	0.0848877
22.154	-0.0543213	0.0828247
22.156	0.012207	0.0825012
22.158	0.145874	0.0829285
22.16	-0.0860596	0.0830505
22.162	-0.12207	0.0833618
22.164	0.114136	0.0822998
22.166	-0.0299072	0.082074
22.168	-0.0964355	0.0827637
22.17	-0.0933838	0.0833984
22.172	0.135498	0.0845703
22.174	0.055542	0.082312
22.176	-0.0256348	0.0813599
22.178	-0.202637	0.0821899
22.18	-0.0219727	0.0817993
22.182	0.0927734	0.0815674
22.184	0.109253	0.0824402
22.186	-0.0769043	0.0829224
22.188	-0.0372314	0.0817688
22.19	0.0836182	0.0797852
22.192	0.0268555	0.0794861
22.194	0.0476074	0.0798828
22.196	-0.0701904	0.0801086
22.198	0.0488281	0.0800476
22.2	0.256348	0.0810059
22.202	-0.12146	0.0814941
22.204	0.0177002	0.081543
22.206	0.0244141	0.0815674
22.208	0.234375	0.0835571
22.21	-0.161743	0.0845581
22.212	0.158081	0.0854797
22.214	-0.166626	0.0870361
22.216	0.020752	0.0861694
22.218	0.200195	0.0869934
22.22	-0.239258	0.0884583
22.222	-0.045166	0.0887573
22.224	-0.0323486	0.0886169
22.226	-0.0164795	0.0886353
22.228	-0.0714111	0.0882568
22.23	-0.0341797	0.0880188
22.232	0.150757	0.0889587
22.234	0.141602	0.09021
22.236	-0.098877	0.0891968
22.238	-0.098877	0.0900146
22.24	0.057373	0.089801
22.242	0.078125	0.0879395
22.244	0.0415039	0.0855957
22.246	-0.205078	0.0872864
22.248	0.03479	0.0854126
22.25	0.067749	0.0857788
22.252	-0.205688	0.0877808
22.254	-0.0921631	0.0880676
22.256	0.101929	0.0878601
22.258	0.0683594	0.0870361
22.26	0.03479	0.0855469
22.262	-0.125122	0.0864014
22.264	-0.119629	0.0868713
22.266	-0.010376	0.085968
22.268	-0.0366211	0.0860962
22.27	-0.045166	0.0858032
22.272	-0.00854492	0.0855469
22.274	-0.128174	0.0852051
22.276	-0.0189209	0.084375
22.278	0.0378418	0.082843
22.28	-0.0592041	0.0818726
22.282	0.0976563	0.0818787
22.284	-0.00366211	0.0818115
22.286	0.0775146	0.08255
22.288	-0.0274658	0.0821045
22.29	0.022583	0.0820862
22.292	0.0994873	0.0824463
22.294	0.0769043	0.0830261
22.296	-0.0561523	0.0833313
22.298	-0.03479	0.0833984
22.3	0.172119	0.0850037
22.302	0.199585	0.0863525
22.304	-0.0164795	0.0859985
22.306	-0.0012207	0.0858521
22.308	-0.0640869	0.0860718
22.31	0.0982666	0.0868652
22.312	-0.0909424	0.0865234
22.314	0.0500488	0.0863037
22.316	-0.0415039	0.0857849
22.318	-0.0250244	0.0848572
22.32	0.032959	0.0831055
22.322	-0.128784	0.0843811
22.324	-0.0305176	0.0840332
22.326	0.0897217	0.0849243
22.328	0.00976563	0.0849915
22.33	-0.0811768	0.0843079
22.332	0.00854492	0.0824219
22.334	-0.0482178	0.0825256
22.336	0.168457	0.0831055
22.338	-0.175171	0.0835144
22.34	0.0518799	0.0839905
22.342	0.0537109	0.0840454
22.344	0.0408936	0.0836426
22.346	-0.153198	0.0838745
22.348	0.0134277	0.0838623
22.35	0.0958252	0.0832092
22.352	0.114136	0.0820862
22.354	-0.195923	0.0835022
22.356	0.0415039	0.0837952
22.358	0.145874	0.0837952
22.36	-0.0775146	0.0837097
22.362	-0.0506592	0.0829956
22.364	-0.0427246	0.0822815
22.366	-0.122681	0.0832092
22.368	-0.00610352	0.0823059
22.37	0.0488281	0.0818604
22.372	-0.0268555	0.0807739
22.374	0.0628662	0.0808472
22.376	-0.124512	0.0818359
22.378	0.114136	0.0809509
22.38	0.0311279	0.0810425
22.382	0.12207	0.0813354
22.384	-0.0567627	0.0808105
22.386	-0.10376	0.0810791
22.388	0.0799561	0.0815063
22.39	0.117188	0.081842
22.392	-0.132446	0.0828979
22.394	-0.0494385	0.0829163
22.396	0.0219727	0.0824341
22.398	0.0982666	0.0829285
22.4	-0.0140381	0.0805054
22.402	0.0128174	0.0794189
22.404	0.0170898	0.0794128
22.406	0.0286865	0.0794556
22.408	0.0396729	0.0775085
22.41	0.12146	0.0771057
22.412	-0.00793457	0.0756042
22.414	0.125732	0.0751953
22.416	-0.326538	0.0782532
22.418	-0.0848389	0.0770996
22.42	0.139771	0.0761047
22.422	-0.0317383	0.0759705
22.424	-0.100098	0.0766479
22.426	-0.244751	0.0789307
22.428	0.00183105	0.0782349
22.43	0.0408936	0.078302
22.432	0.308228	0.0798767
22.434	-0.355225	0.0820129
22.436	0.020752	0.0812317
22.438	0.111694	0.0813599
22.44	0.0640869	0.081427
22.442	0.0189209	0.080835
22.444	0.022583	0.0806458
22.446	-0.130005	0.079895
22.448	0.0299072	0.0798462
22.45	0.00305176	0.0791992
22.452	0.12085	0.0783508
22.454	-0.10437	0.0784729
22.456	-0.0598145	0.0780518
22.458	0.0366211	0.0777344
22.46	0.000610352	0.0773926
22.462	0.115356	0.0772949
22.464	-0.10376	0.0771362
22.466	-0.0299072	0.0773315
22.468	0.0665283	0.0776306
22.47	0.0457764	0.0776367
22.472	-0.0201416	0.0777527
22.474	0.0244141	0.0767151
22.476	-0.0341797	0.0768677
22.478	0.0482178	0.0769714
22.48	-0.101318	0.0773926
22.482	-0.0250244	0.0766663
22.484	0.0378418	0.0770081
22.486	-0.0158691	0.0763916
22.488	0.117188	0.0772888
22.49	0.0244141	0.0773071
22.492	-0.0231934	0.0765442
22.494	0.043335	0.0762085
22.496	0.0390625	0.0760376
22.498	-0.0250244	0.0759399
22.5	0.119629	0.075415
22.502	0.0152588	0.0735718
22.504	0.109253	0.0744995
22.506	0.00854492	0.0745728
22.508	-0.15686	0.0755005
22.51	-0.176392	0.0762817
22.512	0.0750732	0.076123
22.514	0.0604248	0.0762268
22.516	-0.0445557	0.0762573
22.518	-0.194092	0.077948
22.52	-0.0317383	0.0779358
22.522	0.0866699	0.0775146
22.524	0.0946045	0.0781555
22.526	-0.045166	0.07771
22.528	-0.164795	0.0792603
22.53	-0.0146484	0.078595
22.532	0.0689697	0.0791992
22.534	-0.065918	0.0793762
22.536	-0.0695801	0.0783875
22.538	-0.00305176	0.0766663
22.54	-0.0183105	0.0763306
22.542	0.210571	0.0778992
22.544	-0.0646973	0.0781372
22.546	0.118408	0.0777893
22.548	0.115967	0.0788147
22.55	0.0994873	0.0788513
22.552	-0.0616455	0.0783264
22.554	-0.0732422	0.0770996
22.556	0.0469971	0.0771545
22.558	0.136108	0.0770569
22.56	0.0476074	0.0767578
22.562	-0.17395	0.0779907
